,acquisition_date,acquisition
1247,1973-06-01,39
1248,1973-06-02,31
1249,1973-06-03,29
1250,1973-06-04,36
1251,1973-06-05,32
1252,1973-06-06,34
1253,1973-06-07,36
1254,1973-06-08,27
1255,1973-06-09,32
1256,1973-06-10,33
1257,1973-06-11,29
1258,1973-06-12,26
1259,1973-06-13,34
1260,1973-06-14,36
1261,1973-06-15,28
1262,1973-06-16,34
1263,1973-06-17,46
1264,1973-06-18,32
1265,1973-06-19,36
1266,1973-06-20,30
1267,1973-06-21,43
1268,1973-06-22,28
1269,1973-06-23,19
1270,1973-06-24,37
1271,1973-06-25,33
1272,1973-06-26,37
1273,1973-06-27,32
1274,1973-06-28,30
1275,1973-06-29,39
1276,1973-06-30,42
1277,1973-07-01,33
1278,1973-07-02,32
1279,1973-07-03,31
1280,1973-07-04,35
1281,1973-07-05,26
1282,1973-07-06,25
1283,1973-07-07,23
1284,1973-07-08,44
1285,1973-07-09,31
1286,1973-07-10,20
1287,1973-07-11,34
1288,1973-07-12,31
1289,1973-07-13,33
1290,1973-07-14,38
1291,1973-07-15,31
1292,1973-07-16,29
1293,1973-07-17,34
1294,1973-07-18,46
1295,1973-07-19,38
1296,1973-07-20,35
1297,1973-07-21,22
1298,1973-07-22,29
1299,1973-07-23,29
1300,1973-07-24,37
1301,1973-07-25,31
1302,1973-07-26,31
1303,1973-07-27,32
1304,1973-07-28,37
1305,1973-07-29,25
1306,1973-07-30,31
1307,1973-07-31,32
1308,1973-08-01,34
1309,1973-08-02,33
1310,1973-08-03,37
1311,1973-08-04,33
1312,1973-08-05,35
1313,1973-08-06,29
1314,1973-08-07,29
1315,1973-08-08,39
1316,1973-08-09,37
1317,1973-08-10,36
1318,1973-08-11,39
1319,1973-08-12,31
1320,1973-08-13,38
1321,1973-08-14,41
1322,1973-08-15,40
1323,1973-08-16,40
1324,1973-08-17,34
1325,1973-08-18,23
1326,1973-08-19,28
1327,1973-08-20,30
1328,1973-08-21,30
1329,1973-08-22,33
1330,1973-08-23,24
1331,1973-08-24,28
1332,1973-08-25,38
1333,1973-08-26,20
1334,1973-08-27,35
1335,1973-08-28,29
1336,1973-08-29,32
1337,1973-08-30,25
1338,1973-08-31,26
1339,1973-09-01,45
1340,1973-09-02,31
1341,1973-09-03,32
1342,1973-09-04,27
1343,1973-09-05,37
1344,1973-09-06,32
1345,1973-09-07,44
1346,1973-09-08,38
1347,1973-09-09,36
1348,1973-09-10,37
1349,1973-09-11,30
1350,1973-09-12,32
1351,1973-09-13,31
1352,1973-09-14,30
1353,1973-09-15,37
1354,1973-09-16,31
1355,1973-09-17,28
1356,1973-09-18,21
1357,1973-09-19,34
1358,1973-09-20,32
1359,1973-09-21,25
1360,1973-09-22,33
1361,1973-09-23,42
1362,1973-09-24,25
1363,1973-09-25,31
1364,1973-09-26,44
1365,1973-09-27,30
1366,1973-09-28,35
1367,1973-09-29,31
1368,1973-09-30,31
1369,1973-10-01,22
1370,1973-10-02,34
1371,1973-10-03,35
1372,1973-10-04,38
1373,1973-10-05,36
1374,1973-10-06,38
1375,1973-10-07,36
1376,1973-10-08,33
1377,1973-10-09,45
1378,1973-10-10,25
1379,1973-10-11,28
1380,1973-10-12,34
1381,1973-10-13,39
1382,1973-10-14,35
1383,1973-10-15,36
1384,1973-10-16,36
1385,1973-10-17,35
1386,1973-10-18,36
1387,1973-10-19,34
1388,1973-10-20,28
1389,1973-10-21,37
1390,1973-10-22,44
1391,1973-10-23,49
1392,1973-10-24,33
1393,1973-10-25,35
1394,1973-10-26,32
1395,1973-10-27,45
1396,1973-10-28,35
1397,1973-10-29,28
1398,1973-10-30,40
1399,1973-10-31,31
1400,1973-11-01,32
1401,1973-11-02,25
1402,1973-11-03,32
1403,1973-11-04,32
1404,1973-11-05,26
1405,1973-11-06,26
1406,1973-11-07,29
1407,1973-11-08,36
1408,1973-11-09,27
1409,1973-11-10,37
1410,1973-11-11,28
1411,1973-11-12,32
1412,1973-11-13,35
1413,1973-11-14,30
1414,1973-11-15,36
1415,1973-11-16,41
1416,1973-11-17,39
1417,1973-11-18,39
1418,1973-11-19,31
1419,1973-11-20,32
1420,1973-11-21,25
1421,1973-11-22,31
1422,1973-11-23,18
1423,1973-11-24,24
1424,1973-11-25,31
1425,1973-11-26,29
1426,1973-11-27,33
1427,1973-11-28,32
1428,1973-11-29,31
1429,1973-11-30,29
1430,1973-12-01,30
1431,1973-12-02,42
1432,1973-12-03,29
1433,1973-12-04,30
1434,1973-12-05,26
1435,1973-12-06,30
1436,1973-12-07,27
1437,1973-12-08,38
1438,1973-12-09,31
1439,1973-12-10,36
1440,1973-12-11,32
1441,1973-12-12,24
1442,1973-12-13,28
1443,1973-12-14,42
1444,1973-12-15,40
1445,1973-12-16,43
1446,1973-12-17,39
1447,1973-12-18,24
1448,1973-12-19,44
1449,1973-12-20,42
1450,1973-12-21,41
1451,1973-12-22,32
1452,1973-12-23,36
1453,1973-12-24,36
1454,1973-12-25,31
1455,1973-12-26,31
1456,1973-12-27,35
1457,1973-12-28,30
1458,1973-12-29,37
1459,1973-12-30,27
1460,1973-12-31,33
1461,1974-01-01,28
1462,1974-01-02,38
1463,1974-01-03,34
1464,1974-01-04,32
1465,1974-01-05,29
1466,1974-01-06,42
1467,1974-01-07,34
1468,1974-01-08,35
1469,1974-01-09,30
1470,1974-01-10,35
1471,1974-01-11,31
1472,1974-01-12,22
1473,1974-01-13,44
1474,1974-01-14,29
1475,1974-01-15,31
1476,1974-01-16,29
1477,1974-01-17,36
1478,1974-01-18,28
1479,1974-01-19,35
1480,1974-01-20,29
1481,1974-01-21,32
1482,1974-01-22,38
1483,1974-01-23,31
1484,1974-01-24,35
1485,1974-01-25,35
1486,1974-01-26,32
1487,1974-01-27,37
1488,1974-01-28,32
1489,1974-01-29,36
1490,1974-01-30,31
1491,1974-01-31,33
1492,1974-02-01,39
1493,1974-02-02,29
1494,1974-02-03,28
1495,1974-02-04,38
1496,1974-02-05,24
1497,1974-02-06,46
1498,1974-02-07,29
1499,1974-02-08,34
1500,1974-02-09,27
1501,1974-02-10,32
1502,1974-02-11,40
1503,1974-02-12,32
1504,1974-02-13,33
1505,1974-02-14,36
1506,1974-02-15,37
1507,1974-02-16,29
1508,1974-02-17,42
1509,1974-02-18,33
1510,1974-02-19,27
1511,1974-02-20,28
1512,1974-02-21,31
1513,1974-02-22,34
1514,1974-02-23,29
1515,1974-02-24,21
1516,1974-02-25,27
1517,1974-02-26,39
1518,1974-02-27,31
1519,1974-02-28,29
1520,1974-03-01,32
1521,1974-03-02,34
1522,1974-03-03,34
1523,1974-03-04,35
1524,1974-03-05,23
1525,1974-03-06,37
1526,1974-03-07,28
1527,1974-03-08,32
1528,1974-03-09,24
1529,1974-03-10,35
1530,1974-03-11,37
1531,1974-03-12,29
1532,1974-03-13,33
1533,1974-03-14,29
1534,1974-03-15,43
1535,1974-03-16,39
1536,1974-03-17,38
1537,1974-03-18,46
1538,1974-03-19,35
1539,1974-03-20,39
1540,1974-03-21,37
1541,1974-03-22,46
1542,1974-03-23,31
1543,1974-03-24,36
1544,1974-03-25,30
1545,1974-03-26,31
1546,1974-03-27,34
1547,1974-03-28,31
1548,1974-03-29,35
1549,1974-03-30,33
1550,1974-03-31,32
1551,1974-04-01,36
1552,1974-04-02,35
1553,1974-04-03,37
1554,1974-04-04,33
1555,1974-04-05,31
1556,1974-04-06,37
1557,1974-04-07,31
1558,1974-04-08,36
1559,1974-04-09,28
1560,1974-04-10,26
1561,1974-04-11,30
1562,1974-04-12,38
1563,1974-04-13,31
1564,1974-04-14,41
1565,1974-04-15,34
1566,1974-04-16,35
1567,1974-04-17,37
1568,1974-04-18,36
1569,1974-04-19,33
1570,1974-04-20,37
1571,1974-04-21,32
1572,1974-04-22,27
1573,1974-04-23,32
1574,1974-04-24,42
1575,1974-04-25,33
1576,1974-04-26,27
1577,1974-04-27,32
1578,1974-04-28,26
1579,1974-04-29,27
1580,1974-04-30,19
1581,1974-05-01,36
1582,1974-05-02,35
1583,1974-05-03,32
1584,1974-05-04,30
1585,1974-05-05,33
1586,1974-05-06,36
1587,1974-05-07,33
1588,1974-05-08,32
1589,1974-05-09,31
1590,1974-05-10,31
1591,1974-05-11,31
1592,1974-05-12,29
1593,1974-05-13,31
1594,1974-05-14,36
1595,1974-05-15,29
1596,1974-05-16,25
1597,1974-05-17,33
1598,1974-05-18,32
1599,1974-05-19,26
1600,1974-05-20,37
1601,1974-05-21,34
1602,1974-05-22,35
1603,1974-05-23,42
1604,1974-05-24,32
1605,1974-05-25,25
1606,1974-05-26,19
1607,1974-05-27,36
1608,1974-05-28,41
1609,1974-05-29,29
1610,1974-05-30,35
1611,1974-05-31,32
1612,1974-06-01,30
1613,1974-06-02,27
1614,1974-06-03,42
1615,1974-06-04,26
1616,1974-06-05,28
1617,1974-06-06,34
1618,1974-06-07,36
1619,1974-06-08,34
1620,1974-06-09,36
1621,1974-06-10,37
1622,1974-06-11,33
1623,1974-06-12,36
1624,1974-06-13,26
1625,1974-06-14,25
1626,1974-06-15,29
1627,1974-06-16,27
1628,1974-06-17,34
1629,1974-06-18,42
1630,1974-06-19,21
1631,1974-06-20,32
1632,1974-06-21,42
1633,1974-06-22,35
1634,1974-06-23,39
1635,1974-06-24,26
1636,1974-06-25,35
1637,1974-06-26,30
1638,1974-06-27,31
1639,1974-06-28,29
1640,1974-06-29,34
1641,1974-06-30,40
1642,1974-07-01,33
1643,1974-07-02,40
1644,1974-07-03,38
1645,1974-07-04,27
1646,1974-07-05,30
1647,1974-07-06,30
1648,1974-07-07,34
1649,1974-07-08,38
1650,1974-07-09,20
1651,1974-07-10,43
1652,1974-07-11,31
1653,1974-07-12,26
1654,1974-07-13,20
1655,1974-07-14,37
1656,1974-07-15,35
1657,1974-07-16,31
1658,1974-07-17,37
1659,1974-07-18,29
1660,1974-07-19,22
1661,1974-07-20,26
1662,1974-07-21,33
1663,1974-07-22,29
1664,1974-07-23,28
1665,1974-07-24,42
1666,1974-07-25,25
1667,1974-07-26,29
1668,1974-07-27,32
1669,1974-07-28,28
1670,1974-07-29,48
1671,1974-07-30,40
1672,1974-07-31,28
1673,1974-08-01,24
1674,1974-08-02,24
1675,1974-08-03,30
1676,1974-08-04,34
1677,1974-08-05,29
1678,1974-08-06,27
1679,1974-08-07,39
1680,1974-08-08,33
1681,1974-08-09,34
1682,1974-08-10,36
1683,1974-08-11,22
1684,1974-08-12,22
1685,1974-08-13,31
1686,1974-08-14,37
1687,1974-08-15,32
1688,1974-08-16,29
1689,1974-08-17,37
1690,1974-08-18,30
1691,1974-08-19,40
1692,1974-08-20,31
1693,1974-08-21,35
1694,1974-08-22,33
1695,1974-08-23,42
1696,1974-08-24,31
1697,1974-08-25,40
1698,1974-08-26,35
1699,1974-08-27,35
1700,1974-08-28,33
1701,1974-08-29,26
1702,1974-08-30,32
1703,1974-08-31,27
1704,1974-09-01,23
1705,1974-09-02,47
1706,1974-09-03,34
1707,1974-09-04,40
1708,1974-09-05,28
1709,1974-09-06,36
1710,1974-09-07,38
1711,1974-09-08,32
1712,1974-09-09,24
1713,1974-09-10,35
1714,1974-09-11,31
1715,1974-09-12,32
1716,1974-09-13,38
1717,1974-09-14,26
1718,1974-09-15,39
1719,1974-09-16,27
1720,1974-09-17,33
1721,1974-09-18,29
1722,1974-09-19,36
1723,1974-09-20,41
1724,1974-09-21,31
1725,1974-09-22,30
1726,1974-09-23,27
1727,1974-09-24,31
1728,1974-09-25,29
1729,1974-09-26,38
1730,1974-09-27,37
1731,1974-09-28,37
1732,1974-09-29,32
1733,1974-09-30,32
1734,1974-10-01,42
1735,1974-10-02,27
1736,1974-10-03,29
1737,1974-10-04,30
1738,1974-10-05,38
1739,1974-10-06,41
1740,1974-10-07,45
1741,1974-10-08,31
1742,1974-10-09,27
1743,1974-10-10,37
1744,1974-10-11,34
1745,1974-10-12,39
1746,1974-10-13,33
1747,1974-10-14,34
1748,1974-10-15,41
1749,1974-10-16,29
1750,1974-10-17,38
1751,1974-10-18,39
1752,1974-10-19,29
1753,1974-10-20,33
1754,1974-10-21,46
1755,1974-10-22,39
1756,1974-10-23,35
1757,1974-10-24,47
1758,1974-10-25,34
1759,1974-10-26,22
1760,1974-10-27,33
1761,1974-10-28,29
1762,1974-10-29,34
1763,1974-10-30,32
1764,1974-10-31,34
1765,1974-11-01,25
1766,1974-11-02,32
1767,1974-11-03,28
1768,1974-11-04,29
1769,1974-11-05,25
1770,1974-11-06,33
1771,1974-11-07,24
1772,1974-11-08,31
1773,1974-11-09,26
1774,1974-11-10,29
1775,1974-11-11,35
1776,1974-11-12,33
1777,1974-11-13,35
1778,1974-11-14,32
1779,1974-11-15,31
1780,1974-11-16,26
1781,1974-11-17,26
1782,1974-11-18,37
1783,1974-11-19,31
1784,1974-11-20,35
1785,1974-11-21,32
1786,1974-11-22,39
1787,1974-11-23,30
1788,1974-11-24,31
1789,1974-11-25,24
1790,1974-11-26,34
1791,1974-11-27,37
1792,1974-11-28,34
1793,1974-11-29,30
1794,1974-11-30,39
1795,1974-12-01,34
1796,1974-12-02,36
1797,1974-12-03,40
1798,1974-12-04,34
1799,1974-12-05,31
1800,1974-12-06,35
1801,1974-12-07,34
1802,1974-12-08,29
1803,1974-12-09,30
1804,1974-12-10,29
1805,1974-12-11,38
1806,1974-12-12,37
1807,1974-12-13,34
1808,1974-12-14,34
1809,1974-12-15,53
1810,1974-12-16,33
1811,1974-12-17,37
1812,1974-12-18,30
1813,1974-12-19,39
1814,1974-12-20,43
1815,1974-12-21,32
1816,1974-12-22,45
1817,1974-12-23,35
1818,1974-12-24,26
1819,1974-12-25,36
1820,1974-12-26,35
1821,1974-12-27,31
1822,1974-12-28,38
1823,1974-12-29,43
1824,1974-12-30,38
1825,1974-12-31,40
1826,1975-01-01,28
1827,1975-01-02,34
1828,1975-01-03,26
1829,1975-01-04,28
1830,1975-01-05,33
1831,1975-01-06,37
1832,1975-01-07,32
1833,1975-01-08,47
1834,1975-01-09,43
1835,1975-01-10,29
1836,1975-01-11,34
1837,1975-01-12,37
1838,1975-01-13,32
1839,1975-01-14,31
1840,1975-01-15,40
1841,1975-01-16,31
1842,1975-01-17,31
1843,1975-01-18,35
1844,1975-01-19,37
1845,1975-01-20,37
1846,1975-01-21,33
1847,1975-01-22,29
1848,1975-01-23,31
1849,1975-01-24,29
1850,1975-01-25,21
1851,1975-01-26,33
1852,1975-01-27,32
1853,1975-01-28,39
1854,1975-01-29,36
1855,1975-01-30,31
1856,1975-01-31,37
1857,1975-02-01,35
1858,1975-02-02,33
1859,1975-02-03,35
1860,1975-02-04,21
1861,1975-02-05,37
1862,1975-02-06,34
1863,1975-02-07,33
1864,1975-02-08,30
1865,1975-02-09,40
1866,1975-02-10,28
1867,1975-02-11,32
1868,1975-02-12,25
1869,1975-02-13,38
1870,1975-02-14,34
1871,1975-02-15,35
1872,1975-02-16,25
1873,1975-02-17,29
1874,1975-02-18,27
1875,1975-02-19,30
1876,1975-02-20,24
1877,1975-02-21,35
1878,1975-02-22,38
1879,1975-02-23,35
1880,1975-02-24,39
1881,1975-02-25,28
1882,1975-02-26,32
1883,1975-02-27,30
1884,1975-02-28,35
1885,1975-03-01,23
1886,1975-03-02,31
1887,1975-03-03,32
1888,1975-03-04,32
1889,1975-03-05,28
1890,1975-03-06,30
1891,1975-03-07,30
1892,1975-03-08,27
1893,1975-03-09,34
1894,1975-03-10,32
1895,1975-03-11,40
1896,1975-03-12,35
1897,1975-03-13,32
1898,1975-03-14,31
1899,1975-03-15,30
1900,1975-03-16,31
1901,1975-03-17,32
1902,1975-03-18,21
1903,1975-03-19,34
1904,1975-03-20,25
1905,1975-03-21,31
1906,1975-03-22,29
1907,1975-03-23,31
1908,1975-03-24,27
1909,1975-03-25,42
1910,1975-03-26,37
1911,1975-03-27,27
1912,1975-03-28,29
1913,1975-03-29,27
1914,1975-03-30,37
1915,1975-03-31,36
1916,1975-04-01,29
1917,1975-04-02,37
1918,1975-04-03,37
1919,1975-04-04,25
1920,1975-04-05,36
1921,1975-04-06,26
1922,1975-04-07,30
1923,1975-04-08,24
1924,1975-04-09,29
1925,1975-04-10,35
1926,1975-04-11,33
1927,1975-04-12,41
1928,1975-04-13,33
1929,1975-04-14,27
1930,1975-04-15,35
1931,1975-04-16,25
1932,1975-04-17,33
1933,1975-04-18,35
1934,1975-04-19,25
1935,1975-04-20,18
1936,1975-04-21,43
1937,1975-04-22,34
1938,1975-04-23,32
1939,1975-04-24,38
1940,1975-04-25,36
1941,1975-04-26,44
1942,1975-04-27,27
1943,1975-04-28,38
1944,1975-04-29,38
1945,1975-04-30,33
1946,1975-05-01,30
1947,1975-05-02,28
1948,1975-05-03,32
1949,1975-05-04,33
1950,1975-05-05,41
1951,1975-05-06,34
1952,1975-05-07,37
1953,1975-05-08,32
1954,1975-05-09,42
1955,1975-05-10,29
1956,1975-05-11,36
1957,1975-05-12,31
1958,1975-05-13,30
1959,1975-05-14,26
1960,1975-05-15,33
1961,1975-05-16,28
1962,1975-05-17,26
1963,1975-05-18,41
1964,1975-05-19,32
1965,1975-05-20,26
1966,1975-05-21,21
1967,1975-05-22,27
1968,1975-05-23,31
1969,1975-05-24,24
1970,1975-05-25,32
1971,1975-05-26,35
1972,1975-05-27,45
1973,1975-05-28,33
1974,1975-05-29,31
1975,1975-05-30,23
1976,1975-05-31,33
1977,1975-06-01,34
1978,1975-06-02,22
1979,1975-06-03,37
1980,1975-06-04,44
1981,1975-06-05,38
1982,1975-06-06,32
1983,1975-06-07,39
1984,1975-06-08,38
1985,1975-06-09,41
1986,1975-06-10,37
1987,1975-06-11,28
1988,1975-06-12,31
1989,1975-06-13,36
1990,1975-06-14,35
1991,1975-06-15,46
1992,1975-06-16,26
1993,1975-06-17,25
1994,1975-06-18,30
1995,1975-06-19,20
1996,1975-06-20,28
1997,1975-06-21,38
1998,1975-06-22,27
1999,1975-06-23,32
2000,1975-06-24,23
2001,1975-06-25,31
2002,1975-06-26,37
2003,1975-06-27,26
2004,1975-06-28,32
2005,1975-06-29,35
2006,1975-06-30,31
2007,1975-07-01,31
2008,1975-07-02,33
2009,1975-07-03,42
2010,1975-07-04,28
2011,1975-07-05,22
2012,1975-07-06,30
2013,1975-07-07,26
2014,1975-07-08,29
2015,1975-07-09,30
2016,1975-07-10,26
2017,1975-07-11,38
2018,1975-07-12,32
2019,1975-07-13,37
2020,1975-07-14,40
2021,1975-07-15,28
2022,1975-07-16,26
2023,1975-07-17,36
2024,1975-07-18,35
2025,1975-07-19,29
2026,1975-07-20,36
2027,1975-07-21,30
2028,1975-07-22,42
2029,1975-07-23,29
2030,1975-07-24,32
2031,1975-07-25,37
2032,1975-07-26,30
2033,1975-07-27,37
2034,1975-07-28,36
2035,1975-07-29,38
2036,1975-07-30,41
2037,1975-07-31,41
2038,1975-08-01,27
2039,1975-08-02,22
2040,1975-08-03,40
2041,1975-08-04,25
2042,1975-08-05,23
2043,1975-08-06,37
2044,1975-08-07,29
2045,1975-08-08,25
2046,1975-08-09,31
2047,1975-08-10,34
2048,1975-08-11,29
2049,1975-08-12,39
2050,1975-08-13,30
2051,1975-08-14,35
2052,1975-08-15,36
2053,1975-08-16,29
2054,1975-08-17,33
2055,1975-08-18,40
2056,1975-08-19,36
2057,1975-08-20,32
2058,1975-08-21,41
2059,1975-08-22,39
2060,1975-08-23,33
2061,1975-08-24,28
2062,1975-08-25,17
2063,1975-08-26,37
2064,1975-08-27,30
2065,1975-08-28,40
2066,1975-08-29,23
2067,1975-08-30,39
2068,1975-08-31,36
2069,1975-09-01,35
2070,1975-09-02,28
2071,1975-09-03,25
2072,1975-09-04,24
2073,1975-09-05,34
2074,1975-09-06,40
2075,1975-09-07,26
2076,1975-09-08,38
2077,1975-09-09,29
2078,1975-09-10,30
2079,1975-09-11,34
2080,1975-09-12,24
2081,1975-09-13,37
2082,1975-09-14,32
2083,1975-09-15,27
2084,1975-09-16,34
2085,1975-09-17,30
2086,1975-09-18,43
2087,1975-09-19,34
2088,1975-09-20,29
2089,1975-09-21,28
2090,1975-09-22,43
2091,1975-09-23,36
2092,1975-09-24,41
2093,1975-09-25,28
2094,1975-09-26,32
2095,1975-09-27,25
2096,1975-09-28,27
2097,1975-09-29,45
2098,1975-09-30,37
2099,1975-10-01,33
2100,1975-10-02,32
2101,1975-10-03,34
2102,1975-10-04,28
2103,1975-10-05,39
2104,1975-10-06,30
2105,1975-10-07,34
2106,1975-10-08,34
2107,1975-10-09,33
2108,1975-10-10,35
2109,1975-10-11,37
2110,1975-10-12,45
2111,1975-10-13,38
2112,1975-10-14,41
2113,1975-10-15,30
2114,1975-10-16,31
2115,1975-10-17,35
2116,1975-10-18,38
2117,1975-10-19,38
2118,1975-10-20,33
2119,1975-10-21,34
2120,1975-10-22,32
2121,1975-10-23,30
2122,1975-10-24,38
2123,1975-10-25,35
2124,1975-10-26,36
2125,1975-10-27,39
2126,1975-10-28,25
2127,1975-10-29,35
2128,1975-10-30,32
2129,1975-10-31,39
2130,1975-11-01,41
2131,1975-11-02,35
2132,1975-11-03,29
2133,1975-11-04,34
2134,1975-11-05,27
2135,1975-11-06,26
2136,1975-11-07,33
2137,1975-11-08,26
2138,1975-11-09,28
2139,1975-11-10,37
2140,1975-11-11,28
2141,1975-11-12,32
2142,1975-11-13,29
2143,1975-11-14,37
2144,1975-11-15,24
2145,1975-11-16,36
2146,1975-11-17,34
2147,1975-11-18,37
2148,1975-11-19,30
2149,1975-11-20,39
2150,1975-11-21,31
2151,1975-11-22,34
2152,1975-11-23,36
2153,1975-11-24,45
2154,1975-11-25,32
2155,1975-11-26,44
2156,1975-11-27,40
2157,1975-11-28,29
2158,1975-11-29,33
2159,1975-11-30,38
2160,1975-12-01,29
2161,1975-12-02,27
2162,1975-12-03,36
2163,1975-12-04,25
2164,1975-12-05,32
2165,1975-12-06,33
2166,1975-12-07,29
2167,1975-12-08,36
2168,1975-12-09,32
2169,1975-12-10,32
2170,1975-12-11,27
2171,1975-12-12,27
2172,1975-12-13,37
2173,1975-12-14,42
2174,1975-12-15,33
2175,1975-12-16,39
2176,1975-12-17,46
2177,1975-12-18,35
2178,1975-12-19,38
2179,1975-12-20,39
2180,1975-12-21,24
2181,1975-12-22,30
2182,1975-12-23,33
2183,1975-12-24,36
2184,1975-12-25,36
2185,1975-12-26,38
2186,1975-12-27,31
2187,1975-12-28,25
2188,1975-12-29,29
2189,1975-12-30,31
2190,1975-12-31,25
2191,1976-01-01,31
2192,1976-01-02,38
2193,1976-01-03,32
2194,1976-01-04,40
2195,1976-01-05,30
2196,1976-01-06,27
2197,1976-01-07,36
2198,1976-01-08,35
2199,1976-01-09,34
2200,1976-01-10,37
2201,1976-01-11,36
2202,1976-01-12,38
2203,1976-01-13,30
2204,1976-01-14,37
2205,1976-01-15,34
2206,1976-01-16,44
2207,1976-01-17,31
2208,1976-01-18,31
2209,1976-01-19,43
2210,1976-01-20,47
2211,1976-01-21,32
2212,1976-01-22,31
2213,1976-01-23,39
2214,1976-01-24,39
2215,1976-01-25,30
2216,1976-01-26,27
2217,1976-01-27,27
2218,1976-01-28,38
2219,1976-01-29,39
2220,1976-01-30,25
2221,1976-01-31,30
2222,1976-02-01,42
2223,1976-02-02,35
2224,1976-02-03,31
2225,1976-02-04,30
2226,1976-02-05,26
2227,1976-02-06,34
2228,1976-02-07,34
2229,1976-02-08,33
2230,1976-02-09,21
2231,1976-02-10,41
2232,1976-02-11,29
2233,1976-02-12,35
2234,1976-02-13,44
2235,1976-02-14,33
2236,1976-02-15,29
2237,1976-02-16,27
2238,1976-02-17,33
2239,1976-02-18,32
2240,1976-02-19,31
2241,1976-02-20,39
2242,1976-02-21,36
2243,1976-02-22,42
2244,1976-02-23,33
2245,1976-02-24,33
2246,1976-02-25,39
2247,1976-02-26,30
2248,1976-02-27,35
2249,1976-02-28,38
2250,1976-02-29,34
2251,1976-03-01,39
2252,1976-03-02,23
2253,1976-03-03,37
2254,1976-03-04,23
2255,1976-03-05,34
2256,1976-03-06,35
2257,1976-03-07,35
2258,1976-03-08,37
2259,1976-03-09,38
2260,1976-03-10,30
2261,1976-03-11,26
2262,1976-03-12,29
2263,1976-03-13,41
2264,1976-03-14,30
2265,1976-03-15,32
2266,1976-03-16,34
2267,1976-03-17,25
2268,1976-03-18,28
2269,1976-03-19,35
2270,1976-03-20,36
2271,1976-03-21,32
2272,1976-03-22,26
2273,1976-03-23,31
2274,1976-03-24,29
2275,1976-03-25,35
2276,1976-03-26,39
2277,1976-03-27,31
2278,1976-03-28,33
2279,1976-03-29,36
2280,1976-03-30,31
2281,1976-03-31,32
2282,1976-04-01,37
2283,1976-04-02,32
2284,1976-04-03,38
2285,1976-04-04,34
2286,1976-04-05,33
2287,1976-04-06,35
2288,1976-04-07,36
2289,1976-04-08,41
2290,1976-04-09,31
2291,1976-04-10,30
2292,1976-04-11,27
2293,1976-04-12,44
2294,1976-04-13,38
2295,1976-04-14,41
2296,1976-04-15,37
2297,1976-04-16,35
2298,1976-04-17,35
2299,1976-04-18,36
2300,1976-04-19,24
2301,1976-04-20,46
2302,1976-04-21,34
2303,1976-04-22,30
2304,1976-04-23,37
2305,1976-04-24,34
2306,1976-04-25,19
2307,1976-04-26,33
2308,1976-04-27,37
2309,1976-04-28,22
2310,1976-04-29,27
2311,1976-04-30,35
2312,1976-05-01,27
2313,1976-05-02,28
2314,1976-05-03,35
2315,1976-05-04,33
2316,1976-05-05,32
2317,1976-05-06,33
2318,1976-05-07,39
2319,1976-05-08,35
2320,1976-05-09,38
2321,1976-05-10,27
2322,1976-05-11,21
2323,1976-05-12,37
2324,1976-05-13,25
2325,1976-05-14,31
2326,1976-05-15,30
2327,1976-05-16,33
2328,1976-05-17,25
2329,1976-05-18,32
2330,1976-05-19,27
2331,1976-05-20,33
2332,1976-05-21,33
2333,1976-05-22,37
2334,1976-05-23,35
2335,1976-05-24,29
2336,1976-05-25,35
2337,1976-05-26,33
2338,1976-05-27,55
2339,1976-05-28,26
2340,1976-05-29,31
2341,1976-05-30,29
2342,1976-05-31,24
2343,1976-06-01,31
2344,1976-06-02,33
2345,1976-06-03,31
2346,1976-06-04,29
2347,1976-06-05,35
2348,1976-06-06,33
2349,1976-06-07,31
2350,1976-06-08,34
2351,1976-06-09,25
2352,1976-06-10,46
2353,1976-06-11,35
2354,1976-06-12,26
2355,1976-06-13,22
2356,1976-06-14,31
2357,1976-06-15,37
2358,1976-06-16,24
2359,1976-06-17,38
2360,1976-06-18,35
2361,1976-06-19,26
2362,1976-06-20,42
2363,1976-06-21,31
2364,1976-06-22,28
2365,1976-06-23,47
2366,1976-06-24,30
2367,1976-06-25,37
2368,1976-06-26,33
2369,1976-06-27,24
2370,1976-06-28,37
2371,1976-06-29,37
2372,1976-06-30,36
2373,1976-07-01,31
2374,1976-07-02,40
2375,1976-07-03,33
2376,1976-07-04,40
2377,1976-07-05,27
2378,1976-07-06,38
2379,1976-07-07,39
2380,1976-07-08,38
2381,1976-07-09,30
2382,1976-07-10,27
2383,1976-07-11,33
2384,1976-07-12,37
2385,1976-07-13,37
2386,1976-07-14,23
2387,1976-07-15,38
2388,1976-07-16,43
2389,1976-07-17,32
2390,1976-07-18,35
2391,1976-07-19,24
2392,1976-07-20,33
2393,1976-07-21,36
2394,1976-07-22,37
2395,1976-07-23,29
2396,1976-07-24,27
2397,1976-07-25,33
2398,1976-07-26,26
2399,1976-07-27,31
2400,1976-07-28,21
2401,1976-07-29,20
2402,1976-07-30,36
2403,1976-07-31,37
2404,1976-08-01,35
2405,1976-08-02,29
2406,1976-08-03,30
2407,1976-08-04,34
2408,1976-08-05,37
2409,1976-08-06,24
2410,1976-08-07,28
2411,1976-08-08,38
